id,name,set
185707,Vampire Nighthawk,ZEN
178150,Vampire's Bite,ZEN
180454,Vastwood Gorger,ZEN
193400,Verdant Catacombs,ZEN
177571,Vines of Vastwood,ZEN
191368,Warren Instigator,ZEN
191353,Welkin Tern,ZEN
197526,Whiplash Trap,ZEN
190418,Windborne Charge,ZEN
170982,Windrider Eel,ZEN
191376,World Queller,ZEN
183403,Zektar Shrine Expedition,ZEN
189620,Zendikar Farguide,ZEN
409567,Ancient Tomb,ZENM
405092,Arid Mesa,ZENM
405093,Blood Crypt,ZENM
405094,Bloodstained Mire,ZENM
405095,Breeding Pool,ZENM
405096,Canopy Vista,ZENM
409563,Cascade Bluffs,ZENM
405097,Cinder Glade,ZENM
409568,Dust Bowl,ZENM
409569,Eye of Ugin,ZENM
409562,Fetid Heath,ZENM
409560,Fire-Lit Thicket,ZENM
409566,Flooded Grove,ZENM
405098,Flooded Strand,ZENM
409570,Forbidden Orchard,ZENM
405099,Godless Shrine,ZENM
409559,Graven Cairns,ZENM
405100,Hallowed Fountain,ZENM
409571,Horizon Canopy,ZENM
409572,Kor Haven,ZENM
409573,Mana Confluence,ZENM
405101,Marsh Flats,ZENM
405102,Misty Rainforest,ZENM
409557,Mystic Gate,ZENM
405103,Overgrown Tomb,ZENM
405104,Polluted Delta,ZENM
405105,Prairie Stream,ZENM
409565,Rugged Prairie,ZENM
405106,Sacred Foundry,ZENM
405107,Scalding Tarn,ZENM
405108,Smoldering Marsh,ZENM
405109,Steam Vents,ZENM
405110,Stomping Ground,ZENM
409574,Strip Mine,ZENM
405111,Sunken Hollow,ZENM
409558,Sunken Ruins,ZENM
409575,Tectonic Edge,ZENM
405112,Temple Garden,ZENM
409564,Twilight Mire,ZENM
405113,Verdant Catacombs,ZENM
409576,Wasteland,ZENM
405114,Watery Grave,ZENM
405115,Windswept Heath,ZENM
409561,Wooded Bastion,ZENM
405116,Wooded Foothills,ZENM
212578,A Display of My Dark Power,ARS
212648,All in Good Time,ARS
212617,All Shall Smolder in My Wake,ARS
212591,Approach My Molten Realm,ARS
212585,Behold the Power of Destruction,ARS
212581,Choose Your Champion,ARS
212610,"Dance, Pathetic Marionette",ARS
212596,Embrace My Diabolical Vision,ARS
212593,Every Hope Shall Vanish,ARS
212655,Every Last Vestige Shall Rot,ARS
212599,Evil Comes to Fruition,ARS
212652,Feed the Machine,ARS
212614,I Bask in Your Silent Awe,ARS
212619,I Call on the Ancient Magics,ARS
212580,I Delight in Your Convulsions,ARS
212597,"I Know All, I See All",ARS
212587,Ignite the Cloneforge!,ARS
212582,Into the Earthen Maw,ARS
212603,Introductions Are in Order,ARS
212600,Know Naught but Fire,ARS
212579,Look Skyward and Despair,ARS
212606,May Civilization Collapse,ARS
212608,Mortal Flesh Is Weak,ARS
212611,My Crushing Masterstroke,ARS
212661,My Genius Knows No Bounds,ARS
212620,My Undead Horde Awakens,ARS
212607,My Wish Is Your Command,ARS
212601,Nature Demands an Offering,ARS
212577,Nature Shields Its Own,ARS
212624,Nothing Can Stop Me Now,ARS
212622,Only Blood Ends Your Nightmares,ARS
212653,Realms Befitting My Majesty,ARS
212602,Roots of All Evil,ARS
212583,"Rotted Ones, Lay Siege",ARS
212598,Surrender Your Thoughts,ARS
212613,The Dead Shall Serve,ARS
212576,The Fate of the Flammable,ARS
212594,The Iron Guardian Stirs,ARS
212604,The Pieces Are Coming Together,ARS
212615,The Very Soil Shall Shake,ARS
212590,"Tooth, Claw, and Tail",ARS
212605,Which of You Burns Brightest?,ARS
212618,Your Fate Is Thrice Sealed,ARS
212588,Your Puny Minds Cannot Fathom,ARS
212609,Your Will Is Not Your Own,ARS
198073,Academy at Tolaria West,PCP
198090,Agyrem,PCP
198099,Bant,PCP
198077,Cliffside Market,PCP
198109,Eloren Wilds,PCP
198066,Feeding Grounds,PCP
198097,Fields of Summer,PCP
198068,Glimmervoid Basin,PCP
198087,Goldmeadow,PCP
198071,Grixis,PCP
198084,Immersturm,PCP
198096,Isle of Vesuva,PCP
198065,Izzet Steam Maze,PCP
198100,Krosa,PCP
198105,Lethe Lake,PCP
198107,Llanowar,PCP
198078,Minamo,PCP
198074,Murasa,PCP
198070,Naar Isle,PCP
198103,Naya,PCP
198095,Otaria,PCP
198064,Panopticon,PCP
198080,Pools of Becoming,PCP
198076,Raven's Run,PCP
198079,Sanctum of Serra,PCP
198111,Sea of Sand,PCP
198086,Shiv,PCP
198101,Skybreen,PCP
198075,Sokenzan,PCP
198063,Stronghold Furnace,PCP
198069,Tazeem,PCP
198098,The Aether Flues,PCP
198083,The Dark Barony,PCP
198092,The Eon Fog,PCP
198102,The Fourth Sphere,PCP
198088,The Great Forest,PCP
198067,The Hippodrome,PCP
198062,The Maelstrom,PCP
198085,Turri Island,PCP
198110,Undercity Reaches,PCP
198081,Velis Vel,PCP
226512,Akoum,PP2
226517,Aretopolis,PP2
226526,Astral Arena,PP2
226539,Bloodhill Bastion,PP2
226509,Chaotic Aether,PP2
226527,Edge of Malacol,PP2
226536,Furnace Layer,PP2
226542,Gavony,PP2
226535,Glen Elendra,PP2
226554,Grand Ossuary,PP2
226541,Grove of the Dreampods,PP2
226544,Hedron Fields of Agadeem,PP2
226549,Interplanar Tunnel,PP2
226551,Jund,PP2
226537,Kessig,PP2
226534,Kharasha Foothills,PP2
226523,Kilnspire District,PP2
226532,Lair of the Ashen Idol,PP2
226514,Morphic Tide,PP2
226515,Mount Keralia,PP2
226520,Mutual Epiphany,PP2
226543,Nephalia,PP2
226540,Norn's Dominion,PP2
226513,Onakke Catacomb,PP2
226524,Orochi Colony,PP2
226507,Orzhova,PP2
226545,Planewide Disaster,PP2
226552,Prahv,PP2
226518,Quicksilver Sea,PP2
226508,Reality Shaping,PP2
226538,Selesnya Loft Gardens,PP2
226546,Spatial Merging,PP2
226521,Stairs to Infinity,PP2
226555,Stensia,PP2
226533,Takenuma,PP2
226525,Talon Gates,PP2
226528,The Zephyr Maze,PP2
226556,Time Distortion,PP2
226529,Trail of the Mage-Rings,PP2
226553,Truga Jungle,PP2
226510,Windriddle Palaces,PP2
423590,Academy at Tolaria West,PCAP
423592,Agyrem,PCAP
423593,Akoum,PCAP
423594,Aretopolis,PCAP
423595,Astral Arena,PCAP
423596,Bant,PCAP
423597,Bloodhill Bastion,PCAP
423598,Celestine Reef,PCAP
423582,Chaotic Aether,PCAP
423599,Cliffside Market,PCAP
423601,Edge of Malacol,PCAP
423602,Eloren Wilds,PCAP
423604,Feeding Grounds,PCAP
423605,Fields of Summer,PCAP
423607,Furnace Layer,PCAP
423608,Gavony,PCAP
423609,Glen Elendra,PCAP
423610,Glimmervoid Basin,PCAP
423611,Goldmeadow,PCAP
423612,Grand Ossuary,PCAP
423614,Grixis,PCAP
423615,Grove of the Dreampods,PCAP
423616,Hedron Fields of Agadeem,PCAP
423618,Horizon Boughs,PCAP
423619,Immersturm,PCAP
423583,Interplanar Tunnel,PCAP
423620,Isle of Vesuva,PCAP
423621,Izzet Steam Maze,PCAP
423622,Jund,PCAP
423623,Kessig,PCAP
423624,Kharasha Foothills,PCAP
423625,Kilnspire District,PCAP
423626,Krosa,PCAP
423627,Lair of the Ashen Idol,PCAP
423628,Lethe Lake,PCAP
423629,Llanowar,PCAP
423631,Minamo,PCAP
423632,Mirrored Depths,PCAP
423584,Morphic Tide,PCAP
423633,Mount Keralia,PCAP
423634,Murasa,PCAP
423585,Mutual Epiphany,PCAP
423635,Naar Isle,PCAP
423636,Naya,PCAP
423637,Nephalia,PCAP
423638,Norn's Dominion,PCAP
423639,Onakke Catacomb,PCAP
423640,Orochi Colony,PCAP
423641,Orzhova,PCAP
423642,Otaria,PCAP
423643,Panopticon,PCAP
423586,Planewide Disaster,PCAP
423644,Pools of Becoming,PCAP
423645,Prahv,PCAP
423646,Quicksilver Sea,PCAP
423647,Raven's Run,PCAP
423587,Reality Shaping,PCAP
423648,Sanctum of Serra,PCAP
423649,Sea of Sand,PCAP
423650,Selesnya Loft Gardens,PCAP
423651,Shiv,PCAP
423652,Skybreen,PCAP
423653,Sokenzan,PCAP
423588,Spatial Merging,PCAP
423654,Stairs to Infinity,PCAP
423655,Stensia,PCAP
423656,Stronghold Furnace,PCAP
423657,Takenuma,PCAP
423658,Talon Gates,PCAP
423659,Tazeem,PCAP
423660,Tember City,PCAP
423591,The Aether Flues,PCAP
423600,The Dark Barony,PCAP
423603,The Eon Fog,PCAP
423606,The Fourth Sphere,PCAP
423613,The Great Forest,PCAP
423617,The Hippodrome,PCAP
423630,The Maelstrom,PCAP
423667,The Zephyr Maze,PCAP
423589,Time Distortion,PCAP
423661,Trail of the Mage-Rings,PCAP
423662,Truga Jungle,PCAP
423663,Turri Island,PCAP
423664,Undercity Reaches,PCAP
423665,Velis Vel,PCAP
423666,Windriddle Palaces,PCAP
382206,Advantageous Proclamation,CNSC
382216,Backup Plan,CNSC
382222,Brago's Favor,CNSC
382253,Double Stroke,CNSC
382289,Immediate Action,CNSC
382292,Iterative Analysis,CNSC
382315,Muzzio's Preparations,CNSC
382332,Power Play,CNSC
382355,Secret Summoning,CNSC
382356,Secrets of Paradise,CNSC
382360,Sentinel Dispatch,CNSC
382393,Unexpected Potential,CNSC
382411,Worldknit,CNSC
416758,Adriana's Valor,CN2C
416759,Assemble the Rank and Vile,CN2C
416760,Echoing Boon,CN2C
416761,Emissary's Ploy,CN2C
416762,Hired Heist,CN2C
416763,Hold the Perimeter,CN2C
416764,Hymn of the Wilds,CN2C
416765,Incendiary Dissent,CN2C
416766,Natural Unity,CN2C
416767,Sovereign's Realm,CN2C
416768,Summoner's Bond,CN2C
416769,Weight Advantage,CN2C
430661,A Reckoning Approaches,E01S
430646,Because I Have Willed It,E01S
430647,Behold My Grandeur,E01S
430648,Bow to My Command,E01S
430649,Choose Your Demise,E01S
430650,Delight in the Hunt,E01S
430651,Every Dream a Nightmare,E01S
430652,"For Each of You, a Gift",E01S
430653,Know Evil,E01S
430654,Make Yourself Useful,E01S
430656,My Forces Are Innumerable,E01S
430657,My Laughter Echoes,E01S
430658,No One Will Hear Your Cries,E01S
430659,Pay Tribute to Me,E01S
430660,Power Without Equal,E01S
430655,The Mighty Will Fall,E01S
430662,There Is No Refuge,E01S
430663,This World Belongs to Me,E01S
430664,What's Yours Is Now Mine,E01S
430665,When Will You Learn?,E01S
SF-FNM_1,River Boa,FNM
SF-FNM_2,Terror,FNM
SF-FNM_3,Longbow Archer,FNM
SF-FNM_4,Volcanic Geyser,FNM
SF-FNM_5,Mind Warp,FNM
SF-FNM_6,Shock,FNM
SF-FNM_8,Giant Growth,FNM
SF-FNM_9,Prodigal Sorcerer,FNM
SF-FNM_10,Stone Rain,FNM
SF-FNM_11,Llanowar Elves,FNM
SF-FNM_12,Staunch Defenders,FNM
SF-F01_6,Swords to Plowshares,FNM
SF-F01_7,Ophidian,FNM
SF-F01_8,Jackal Pup,FNM
SF-F01_9,Quirion Ranger,FNM
SF-F01_10,Carnophage,FNM
SF-F01_11,Impulse,FNM
SF-F01_12,Fireblast,FNM
SF-F02_1,Soltari Priest,FNM
SF-F02_2,Albino Troll,FNM
SF-F02_3,Dissipate,FNM
SF-F02_4,Black Knight,FNM
SF-F02_5,Wall of Blossoms,FNM
SF-F02_6,Fireslinger,FNM
SF-F02_7,Drain Life,FNM
SF-F02_8,Aura of Silence,FNM
SF-F02_9,Forbid,FNM
SF-F02_10,Spike Feeder,FNM
SF-F02_11,Mogg Fanatic,FNM
SF-F02_12,White Knight,FNM
SF-F03_1,Bottle Gnomes,FNM
SF-F03_2,Muscle Sliver,FNM
SF-F03_3,Crystalline Sliver,FNM
SF-F03_4,Capsize,FNM
SF-F03_5,Priest of Titania,FNM
SF-F03_6,Goblin Bombardment,FNM
SF-F03_7,Scragnoth,FNM
SF-F03_8,Smother,FNM
SF-F03_9,Whipcorder,FNM
SF-F03_10,Sparksmith,FNM
SF-F03_11,Krosan Tusker,FNM
SF-F03_12,Withered Wretch,FNM
SF-F03_13,Disenchant,FNM
SF-F04_1,Willbender,FNM
SF-F04_2,Slice and Dice,FNM
SF-F04_3,Silver Knight,FNM
SF-F04_4,Krosan Warchief,FNM
SF-F04_5,Lightning Rift,FNM
SF-F04_6,Carrion Feeder,FNM
SF-F04_7,Treetop Village,FNM
SF-F04_8,Accumulated Knowledge,FNM
SF-F04_9,Avalanche Riders,FNM
SF-F04_10,Reanimate,FNM
SF-F04_11,Mother of Runes,FNM
SF-F04_12,Brainstorm,FNM
SF-F05_1,Rancor,FNM
SF-F05_2,Seal of Cleansing,FNM
SF-F05_3,Flametongue Kavu,FNM
SF-F05_4,Blastoderm,FNM
SF-F05_5,Cabal Therapy,FNM
SF-F05_6,Fact or Fiction,FNM
SF-F05_7,Juggernaut,FNM
SF-F05_8,Circle of Protection: Red,FNM
SF-F05_9,Kird Ape,FNM
SF-F05_10,Duress,FNM
SF-F05_11,Counterspell,FNM
SF-F05_12,Icy Manipulator,FNM
SF-F06_1,Elves of Deep Shadow,FNM
SF-F06_2,Armadillo Cloak,FNM
SF-F06_3,Terminate,FNM
SF-F06_4,Lobotomy,FNM
SF-F06_5,Goblin Warchief,FNM
SF-F06_6,Wild Mongrel,FNM
SF-F06_7,Chainer's Edict,FNM
SF-F06_8,Circular Logic,FNM
SF-F06_9,Astral Slide,FNM
SF-F06_10,Arrogant Wurm,FNM
SF-F06_11a,Life // Death,FNM
SF-F06_12a,Fire // Ice,FNM
SF-F07_1,Firebolt,FNM
SF-F07_2,Deep Analysis,FNM
SF-F07_3,Gerrard's Verdict,FNM
SF-F07_4,Basking Rootwalla,FNM
SF-F07_5,Wonder,FNM
SF-F07_6,Goblin Legionnaire,FNM
SF-F07_7,Engineered Plague,FNM
SF-F07_8,Goblin Ringleader,FNM
SF-F07_9,Wing Shards,FNM
SF-F07_10,Cabal Coffers,FNM
SF-F07_11,Roar of the Wurm,FNM
SF-F07_12,Force Spike,FNM
SF-F08_1,Remand,FNM
SF-F08_2,Tormod's Crypt,FNM
SF-F08_3,Eternal Witness,FNM
SF-F08_4,Tendrils of Agony,FNM
SF-F08_5,Pendelhaven,FNM
SF-F08_6,Resurrection,FNM
SF-F08_7,Wall of Roots,FNM
SF-F08_8,Desert,FNM
SF-F08_9,Thirst for Knowledge,FNM
SF-F08_10,Serrated Arrows,FNM
SF-F08_11,Isochron Scepter,FNM
SF-F08_12,Shrapnel Blast,FNM
SF-F09_1,Magma Jet,FNM
SF-F09_2,Myr Enforcer,FNM
SF-F09_3,Kitchen Finks,FNM
SF-F09_4,Merrow Reejerey,FNM
SF-F09_5,Wren's Run Vanquisher,FNM
SF-F09_6,Mulldrifter,FNM
SF-F09_7,Murderous Redcap,FNM
SF-F09_8,Lightning Greaves,FNM
SF-F09_9,Watchwolf,FNM
SF-F09_10,Browbeat,FNM
SF-F09_11,Oblivion Ring,FNM
SF-F09_12,Sakura-Tribe Elder,FNM
SF-F10_1,Tidehollow Sculler,FNM
SF-F10_2,Ghostly Prison,FNM
SF-F10_3,Ancient Ziggurat,FNM
SF-F10_4,Bloodbraid Elf,FNM
SF-F10_5,Cloudpost,FNM
SF-F10_6,Elvish Visionary,FNM
SF-F10_7,Anathemancer,FNM
SF-F10_8,Krosan Grip,FNM
SF-F10_9,Qasali Pridemage,FNM
SF-F10_10,Rift Bolt,FNM
SF-F10_11,Gatekeeper of Malakir,FNM
SF-F10_12,Wild Nacatl,FNM
SF-F11_1,Everflowing Chalice,FNM
SF-F11_2,Spellstutter Sprite,FNM
SF-F11_3,Wall of Omens,FNM
SF-F11_4,Artisan of Kozilek,FNM
SF-F11_5,Squadron Hawk,FNM
SF-F11_6,Rhox War Monk,FNM
SF-F11_7,Jace's Ingenuity,FNM
SF-F11_8,Cultivate,FNM
SF-F11_9,Teetering Peaks,FNM
SF-F11_10,Contagion Clasp,FNM
SF-F11_11,Go for the Throat,FNM
SF-F11_12,Savage Lands,FNM
SF-F12_1,Glistener Elf,FNM
SF-F12_1a,Human Token,FNM
SF-F12_1b,Wolf Token,FNM
SF-F12_2,Despise,FNM
SF-F12_3,Tectonic Edge,FNM
SF-F12_4,Dismember,FNM
SF-F12_5,Ancient Grudge,FNM
SF-F12_6,Acidic Slime,FNM
SF-F12_7,Forbidden Alchemy,FNM
SF-F12_8,Avacyn's Pilgrim,FNM
SF-F12_9,Lingering Souls,FNM
SF-F12_10,Evolving Wilds,FNM
SF-F12_11,Pillar of Flame,FNM
SF-F12_12,Gitaxian Probe,FNM
SF-F13_1,Searing Spear,FNM
SF-F13_2,Reliquary Tower,FNM
SF-F13_3,Farseek,FNM
SF-F13_4,Call of the Conclave,FNM
SF-F13_5,Judge's Familiar,FNM
SF-F13_6,Izzet Charm,FNM
SF-F13_7,Rakdos Cackler,FNM
SF-F13_8,Dimir Charm,FNM
SF-F13_9,Experiment One,FNM
SF-F13_10,Ghor-Clan Rampager,FNM
SF-F13_11,Grisly Salvage,FNM
SF-F13_12,Sin Collector,FNM
SF-F14_1,Warleader's Helix,FNM
SF-F14_2,Elvish Mystic,FNM
SF-F14_3,Banisher Priest,FNM
SF-F14_4,Encroaching Wastes,FNM
SF-F14_5,Tormented Hero,FNM
SF-F14_6,Dissolve,FNM
SF-F14_7,Magma Spray,FNM
SF-F14_8,Bile Blight,FNM
SF-F14_9,Banishing Light,FNM
SF-F14_10,Fanatic of Xenagos,FNM
SF-F14_11,Brain Maggot,FNM
SF-F14_12,Stoke the Flames,FNM
SF-F15_1,Frenzied Goblin,FNM
SF-F15_2,Disdainful Stroke,FNM
SF-F15_3,Hordeling Outburst,FNM
SF-F15_4,Suspension Field,FNM
SF-F15_5,Abzan Beastmaster,FNM
SF-F15_6,Frost Walker,FNM
SF-F15_7,Path to Exile,FNM
SF-F15_8,Serum Visions,FNM
SF-F15_9,Orator of Ojutai,FNM
SF-F15_10,Ultimate Price,FNM
SF-F15_11,Roast,FNM
SF-F15_12,Anticipate,FNM
SF-F16_1,Nissa's Pilgrimage,FNM
SF-F16_2,Clash of Wills,FNM
SF-F16_3,Smash to Smithereens,FNM
SF-F16_4,Blighted Fen,FNM
SF-F16_5,Goblin Warchief,FNM
SF-F16_6,Sylvan Scrying,FNM
SF-F16_7,Spatial Contortion,FNM
SF-F16_8,Crumbling Vestige,FNM
SF-F16_9,Flaying Tendrils,FNM
SF-F16_10,Rise from the Tides,FNM
SF-F16_11,Fiery Temper,FNM
SF-F16_12,Call the Bloodline,FNM
SF-F17_1,Noose Constrictor,FNM
SF-F17_2,Fortune's Favor,FNM
SF-F17_3,Incendiary Flow,FNM
SF-F17_4,Servo Exhibition,FNM
SF-F17_5,Unlicensed Disintegration,FNM
SF-F17_6,Aether Hub,FNM
SF-F17_7,Reverse Engineer,FNM
SF-F17_8,Fatal Push,FNM
SF-F17_9,Renegade Rallier,FNM
SF-F17_10a,Vampire Token,FNM
SF-F17_10b,Treasure Token,FNM
SF-F17_11a,Dinosaur Token,FNM
SF-F17_11b,Treasure Token,FNM
SF-F17_12a,Pirate Token,FNM
SF-F17_12b,Treasure Token,FNM
SF-F18_1a,Merfolk Token,FNM
SF-F18_1b,Treasure Token,FNM
SF-F18_2a,City's Blessing,FNM
SF-F18_2b,Elemental Token,FNM
SF-F18_3a,Illusion Token,FNM
SF-F18_3b,Saproling Token,FNM
SF-JGP_1,Lightning Bolt,JGP
SF-JGP_2,Stroke of Genius,JGP
SF-JGP_3,Gaea's Cradle,JGP
SF-G99_1,Memory Lapse,JGP
SF-G00_1,Counterspell,JGP
SF-G00_2,Vampiric Tutor,JGP
SF-G01_1,Ball Lightning,JGP
SF-G01_2,Oath of Druids,JGP
SF-G02_1,Hammer of Bogardan,JGP
SF-G02_2,Tradewind Rider,JGP
SF-G03_1,Intuition,JGP
SF-G03_2,Argothian Enchantress,JGP
SF-G03_3,Living Death,JGP
SF-G04_1,Armageddon,JGP
SF-G04_2,Balance,JGP
SF-G04_3,Time Warp,JGP
SF-G04_4,Phyrexian Negator,JGP
SF-G04_5,Deranged Hermit,JGP
SF-G04_6,Hermit Druid,JGP
SF-G05_1,Gemstone Mine,JGP
SF-G05_2,Regrowth,JGP
SF-G05_3,Sol Ring,JGP
SF-G05_4,Mishra's Factory,JGP
SF-G06_1,Exalted Angel,JGP
SF-G06_2,Grim Lavamancer,JGP
SF-G06_3,Meddling Mage,JGP
SF-G06_4,Pernicious Deed,JGP
SF-G07_1,Ravenous Baloth,JGP
SF-G07_2,Cunning Wish,JGP
SF-G07_3,Yawgmoth's Will,JGP
SF-G07_4,Vindicate,JGP
SF-G07_5,Decree of Justice,JGP
SF-G08_1,Orim's Chant,JGP
SF-G08_2,Mind's Desire,JGP
SF-G08_3,Demonic Tutor,JGP
SF-G08_4,Goblin Piledriver,JGP
SF-G08_5,Living Wish,JGP
SF-G09_1,Dark Ritual,JGP
SF-G09_2,Maze of Ith,JGP
SF-G09_3,Stifle,JGP
SF-G09_4,Survival of the Fittest,JGP
SF-G09_5,Burning Wish,JGP
SF-G09_6,Bloodstained Mire,JGP
SF-G09_7,Flooded Strand,JGP
SF-G09_8,Polluted Delta,JGP
SF-G09_9,Windswept Heath,JGP
SF-G09_10,Wooded Foothills,JGP
SF-G10_1,Sinkhole,JGP
SF-G10_2,Natural Order,JGP
SF-G10_3,Phyrexian Dreadnought,JGP
SF-G10_4,Thawing Glaciers,JGP
SF-G10_5,Land Tax,JGP
SF-G10_6,Morphling,JGP
SF-G10_7,Wheel of Fortune,JGP
SF-G10_8,Wasteland,JGP
SF-G11_1,Bitterblossom,JGP
SF-G11_2,Sword of Fire and Ice,JGP
SF-G11_3,Vendilion Clique,JGP
SF-G11_4,Entomb,JGP
SF-G11_5,Mana Crypt,JGP
SF-G11_6,Dark Confidant,JGP
SF-G11_7,Doubling Season,JGP
SF-G11_8,Goblin Welder,JGP
SF-G11_9,Wolf Token,JGP
SF-J12_1,"Xiahou Dun, the One-Eyed",JGP
SF-J12_2,Flusterstorm,JGP
SF-J12_3,Noble Hierarch,JGP
SF-J12_4,Karmic Guide,JGP
SF-J12_5,Sneak Attack,JGP
SF-J12_6,Karakas,JGP
SF-J12_7,Sword of Light and Shadow,JGP
SF-J12_8,Command Tower,JGP
SF-J12_9,Centaur Token,JGP
SF-J13_1,Swords to Plowshares,JGP
SF-J13_2,Bribery,JGP
SF-J13_3,Imperial Recruiter,JGP
SF-J13_4,Crucible of Worlds,JGP
SF-J13_5,Genesis,JGP
SF-J13_6,Overwhelming Forces,JGP
SF-J13_7,Vindicate,JGP
SF-J13_8,Show and Tell,JGP
SF-J13_9,Golem Token,JGP
SF-J14_1,"Karador, Ghost Chieftain",JGP
SF-J14_1★,Plains,JGP
SF-J14_2,Greater Good,JGP
SF-J14_2★,Island,JGP
SF-J14_3,Riku of Two Reflections,JGP
SF-J14_3★,Swamp,JGP
SF-J14_4,Force of Will,JGP
SF-J14_4★,Mountain,JGP
SF-J14_5,"Hanna, Ship's Navigator",JGP
SF-J14_5★,Forest,JGP
SF-J14_6,Sword of Feast and Famine,JGP
SF-J14_7,"Nekusar, the Mindrazer",JGP
SF-J14_8,"Elesh Norn, Grand Cenobite",JGP
SF-J14_9,"Oloro, Ageless Ascetic",JGP
SF-J15_1,Temporal Manipulation,JGP
SF-J15_2,Shardless Agent,JGP
SF-J15_3,Rishadan Port,JGP
SF-J15_4,Ravages of War,JGP
SF-J15_5,Damnation,JGP
SF-J15_6,Dualcaster Mage,JGP
SF-J15_7,Feldon of the Third Path,JGP
SF-J15_8,Wasteland,JGP
SF-J16_2,Mana Drain,JGP
SF-J16_3,"Azusa, Lost but Seeking",JGP
SF-J16_4,Command Beacon,JGP
SF-J16_5,Mystic Confluence,JGP
SF-J16_6,Imperial Seal,JGP
SF-J16_7,Defense of the Heart,JGP
SF-J16_8,Zur the Enchanter,JGP
SF-J17_1,"Avacyn, Angel of Hope",JGP
SF-J17_2,Capture of Jingzhou,JGP
SF-J17_3,Gaddock Teeg,JGP
SF-J17_4,Homeward Path,JGP
SF-J17_5,"Doran, the Siege Tower",JGP
SF-J17_6,Prismatic Geoscope,JGP
SF-J17_7,Spellskite,JGP
SF-J17_8,Pendelhaven,JGP
SF-J17_9,Rules Lawyer,JGP
SF-J18_1,Merchant Scroll,JGP
SF-J18_2,Vampiric Tutor,JGP
SF-J18_3,"Nin, the Pain Artist",JGP
SF-J18_4,Commander's Sphere,JGP
SF-J18_5,Teferi's Protection,JGP
SF-J18_6,Lord of Atlantis,JGP
SF-J18_7,Rhystic Study,JGP
SF-J18_8,Food Chain,JGP
SF-J19_1,Mirri's Guile,JGP
SF-J19_2,Sliver Legion,JGP
SF-J19_3,Mox Opal,JGP
SF-J19_4,Isolated Watchtower,JGP
SF-J19_5,Monastery Mentor,JGP
SF-J19_6,"Yuriko, the Tiger's Shadow",JGP
SF-J19_7,Chalice of the Void,JGP
SF-J19_8,Reflecting Pool,JGP
SF-J20_1,Arena Rector,JGP
SF-J20_2,Enlightened Tutor,JGP
SF-J20_3,Spellseeker,JGP
SF-J20_4,Demonic Tutor,JGP
SF-J20_5,Infernal Tutor,JGP
SF-J20_6,Gamble,JGP
SF-J20_7,Birthing Pod,JGP
SF-J20_8,Sylvan Tutor,JGP
SF-J20_9,Sterling Grove,JGP
SF-J20_10,Eye of Ugin,JGP
97042,Arena,MDI
97054,Sewers of Estark,MDI
97057,Windseeker Centaur,MDI
97045,Giant Badger,MDI
97048,Mana Crypt,MDI
97050,Nalathni Dragon,MDI
SF-PMEI_4,Fireball,MDI
SF-PMEI_5,Blue Elemental Blast,MDI
SF-PMEI_9,Scent of Cinder,MDI
SF-PMEI_10,Lightning Hounds,MDI
SF-PMEI_10*,Jamuraan Lion,MDI
SF-PMEI_12,Warmonger,MDI
SF-PMEI_13,Silver Drake,MDI
SF-PMEI_14,Phyrexian Rager,MDI
SF-PMEI_15,Shivan Dragon,MDI
SF-PMEI_16,Darksteel Juggernaut,MDI
SF-PMEI_17,Cunning Sparkmage,MDI
SF-PMEI_18,Chandra's Outrage,MDI
SF-PMEI_19,Chandra's Spitfire,MDI
SF-PMEI_20,Kuldotha Phoenix,MDI
SF-PMEI_21,Phantasmal Dragon,MDI
SF-PMEI_22,Sandbar Crocodile,MDI
SF-PMEI_23,Zhalfirin Knight,MDI
SF-PMEI_24,Shrieking Drake,MDI
SF-PMEI_25,Stream of Life,MDI
SF-PMEI_26,Thorn Elemental,MDI
SF-PMEI_27,Parallax Dementia,MDI
SF-PMEI_28,Ascendant Evincar,MDI
SF-PMEI_29,Archangel,MDI
SF-PMEI_30,Cast Down,MDI
SF-PMEI_31,Diabolic Edict,MDI
SF-PMEI_32,Shock,MDI
SF-PMEI_33,Lava Coil,MDI
SF-PMEI_34,Duress,MDI
SF-PMEI_35,Voltaic Key,MDI
SF-PMEI_36,"Daxos, Blessed by the Sun",MDI
SF-PMEI_37,Staggering Insight,MDI
SF-PRES_A1,"Jaya Ballard, Task Mage",MDI
SF-PRES_A2,Brion Stoutarm,MDI
SF-PRES_A3,Broodmate Dragon,MDI
SF-PRES_A4,Retaliator Griffin,MDI
SF-PRES_A6,Terastodon,MDI
SF-PRES_A7,Knight Exemplar,MDI
SF-PRES_A8,Sunblast Angel,MDI
SF-PRES_A9,Angel of Glory's Rise,MDI
SF-PRES_A10,Hamletback Goliath,MDI
SF-PRES_A11,Angelic Skirmisher,MDI
SF-PRES_A12,Xathrid Necromancer,MDI
SF-PRES_13*,Loam Lion,MDI
SF-PRES_26,Felidar Sovereign,MDI
SF-PRES_47,Thalia's Lancers,MDI
SF-PRES_49*,Curator of Mysteries,MDI
SF-PRES_100*,"Etali, Primal Storm",MDI
SF-PRES_123*,Beast Whisperer,MDI
SF-PRES_141*,Goblin Chieftain,MDI
SF-PRES_147,Bristling Hydra,MDI
